"accounts_payable","","10.023","23.588","27.952","34.013","39.222","58.225","51.178","73.033","103.692","130.242","138.622","196.461","221.12","256.275","256.275"
"tax_payable","","0.141","9.138999999999999","7.083","6.007","14.442","11.942","23.939","25.275","20.626","9.505000000000001","2.025","28.096","19.928","41.772","41.772"
"current_accrued_liabilities","","8.051","14.339","16.023","20.222","25.737","32.029","41.446","66.152","128.787","101.128","151.949","198.807","161.736","176.915","176.915"
"st_debt","","","","15","19.5","","","","","","","","","","",""
"current_deferred_revenue","","","1.745","2.418","","","","","","","","","","","",""
"current_deferred_tax_liability","","","","","","","","","","","","","","","",""
"other_current_liabilities","","","1.131","0.30799999999999","1.4210854715202E-14","","","1.4210854715202E-14","2.8421709430404E-14","-2.8421709430404E-14","","","-1.1368683772162E-13","","1.1368683772162E-13","1.1368683772162E-13"
"total_current_liabilities","","18.215","49.942","68.78400000000001","79.742","79.401","102.196","116.563","164.46","253.105","351.345","435.67","586.901","602.5599999999999","715.926","715.926"
"lt_debt","","0.25","0.25","19.5","","","","","","","","","","","",""
"noncurrent_capital_leases","","","","","","","","","","","837.623","967.255","1135.456","1296.975","1497.586","1497.586"
"pension_liabilities","","","","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","15.059","22.239","30.632","35.439","40.45","46.617","52.568","72.69","84.065","8.715999999999999","28.911","36.156","59.151","66.74299999999999","66.74299999999999"
"other_lt_liabilities","","191.855","","-1.4210854715202E-14","-1.4210854715202E-14","","","","","5.6843418860808E-14","1.1990000000001","1.048","1.663","4.296","6.826","6.826"
"total_liabilities","","225.379","72.431","118.916","115.181","119.851","148.813","169.131","237.15","337.17","1198.883","1432.884","1760.176","1962.982","2287.081","2287.081"
"common_stock","","","","1","1","1","1","1","1","1","1","1","1","1","1","1"
"preferred_stock","","191.855","191.855","","","","","","","","","","","","",""
"retained_earnings","","-149.69","-133.612","-200.433","-168.291","-120.267","-62.587","9.253","111.704","261.835","436.891","560.252","839.062","1100.59","1401.696","1401.696"
"aoci","","","","","","","","","","","","","","","",""
"apic","","0.732","3.691","270.637","284.622","293.992","306.522","321.603","346.3","352.702","322.33","321.075","280.666","260.784","182.709","182.709"
"treasury_stock","","","","","","","","","","","","","","","",""
"other_equity","","-191.694","0.162","-0.46000000000001","-0.45800000000001","-0.45600000000002","-0.45400000000001","-0.45100000000002","-0.44600000000003","-0.44299999999998","-0.44299999999998","-0.44100000000003","-0.44399999999996","-0.44499999999971","-0.44900000000007","-0.44900000000007"
"minority_interest_liability","","","","","","","","","","","","","","","",""
"total_equity","","-148.797","62.096","70.744","116.873","174.269","244.481","331.405","458.558","615.0940000000001","759.778","881.886","1120.284","1361.929","1584.956","1584.956"
"total_liabilities_and_equity","","76.58199999999999","134.527","189.66","232.054","294.12","393.294","500.536","695.708","952.264","1958.661","2314.77","2880.46","3324.911","3872.037","3872.037"
"cfo_net_income","11.658","7.023","16.078","20.025","32.142","48.024","57.68","71.84","102.451","149.645","175.056","123.361","278.81","261.528","301.106","295.095"
"cfo_da","3.66","4.805","7.071","9.599","13.469","17.202","22.227","26.631","33.241","41.451","54.979","69.345","84.831","105.617","130.747","138.745"
"cfo_receivables","","-0.02","0.02","","","","","","","","","","","","",""
"cfo_inventory","-2.606","-10.711","-12.036","-22.041","-28.546","-26.275","-32.718","-6.079","-32.589","-56.599","-80.392","42.761","-173.837","-72.616","-56.907","-95.592"
"cfo_prepaid_expenses","-0.645","-0.756","-3.27","-4.169","-5.058","-3.378","3.159","-15.086","-17.643","-14.728","-19.329","14.854","-31.262","-36.952","-22.587","-27.889"
"cfo_other_working_capital","1.857","12.772","37.229","8.863","13.13","22.545","26.96","19.786","61.047","51.752","29.373","83.327","135.63","10.362","121.458","103.753"
"cfo_change_in_working_capital","-1.394","1.285","21.943","-17.347","-20.474","-7.108","-2.599","-1.379","10.815","-19.575","-70.348","140.942","-69.46899999999999","-99.206","41.964","-19.728"
"cfo_deferred_tax","-5.027","-0.716","0.056","3.812","-5.074","-3.063","-0.626","-2.532","4.363","0.55","14.842","20.195","7.245","22.995","7.592","7.06"
"cfo_stock_comp","0.27","2.1","1.2","12.32","10.09","5.93","11.17","11.95","16.37","12.02","12.38","9.550000000000001","25.79","23.58","17.86","19.16"
"cfo_other_noncash_items","0.060000000000002","0.548","0.347","1.954","1.034","0.44499999999999","0.060999999999993","0.11199999999999","0.14099999999999","0.041999999999973","0.11999999999998","2.573","0.70499999999993","0.41199999999998","0.35000000000002","0.43499999999992"
"cf_cfo","9.227","15.045","46.695","30.363","31.187","61.43","87.913","106.622","167.381","184.133","187.029","365.966","327.912","314.926","499.619","440.767"
"cfi_ppe_net","-7.285","-14.883","-18.558","-22.89","-25.931","-32.322","-53.059","-44.794","-67.795","-113.72","-212.297","-200.189","-288.167","-251.954","-335.05","-377.825"
"cfi_acquisitions_net","","","","","","","","","","","","","","","",""
"cfi_investment_net","","","","","","","-46.335","-41.97","-71.355","74.248","18.717","-86.7","-177.43","248.014","-221.285","-185.101"
"cfi_intangibles_net","","","","","","","","","","","","","","","",""
"cfi_other","","","","","","","","","-2.8421709430404E-14","-7.105427357601E-15","-2.8421709430404E-14","","","-2.2204460492503E-15","","1.7763568394003E-15"
"cf_cfi","-7.285","-14.883","-18.558","-22.89","-25.931","-32.322","-99.39400000000001","-86.764","-139.15","-39.472","-193.58","-286.889","-465.597","-3.94","-556.335","-562.926"
"cff_common_stock_net","","","1.11","73.19799999999999","0.148","-0.135","-0.144","-1.696","-1.253","-9.612","-46.817","-16.103","-66.515","-44.164","-96.14700000000001","-127.278"
"cff_pfd_net","","191.855","","","","","","","","","","","","","",""
"cff_debt_net","-0.222","0.25","","34.45","-15","-19.5","","","","","","","","","",""
"cff_dividend_paid","","-192.417","","-99.45099999999999","","","","","","","","","","","",""
"cff_other","0.077","-0.13299999999999","-0.107","-0.882","3.699","3.529","1.52","4.845","9.603","4.03","4.11","3.319","0.39","0.529","0.288","10.459"
"cf_cff","-0.145","-0.445","1.003","7.315","-11.153","-16.106","1.376","3.149","8.35","-5.582","-42.707","-12.784","-66.125","-43.635","-95.85899999999999","-116.819"
"ebitda","10.538","16.609","33.292","47.253","67.206","94.218","115.168","140.593","190.632","228.635","272.263","224.148","464.711","450.66","516.318","518.054"
"capex","-7.285","-14.883","-18.558","-22.89","-25.931","-32.322","-53.059","-44.794","-67.795","-113.72","-212.297","-200.189","-288.167","-251.954","-335.05","-377.825"
"fcf","1.942","0.162","28.137","7.473","5.256","29.108","34.854","61.828","99.586","70.413","-25.268","165.777","39.745","62.972","164.569","62.942"
"book_value","","-340.652","-129.759","70.744","116.873","174.269","244.481","331.405","458.558","615.0940000000001","759.778","881.886","1120.284","1361.929","1584.956","1584.661"
"tangible_book_value","","-340.652","-129.759","70.744","116.873","174.269","244.481","331.405","458.558","615.0940000000001","759.778","881.886","1120.284","1361.929","1584.956","1584.661"
"roa","","0.18","0.15","0.12","0.15","0.18","0.17","0.16","0.17","0.18","0.12","0.06","0.11","0.08","0.08","0.08"
"roe","","-0.09","-0.37","0.3","0.34","0.33","0.28","0.25","0.26","0.28","0.25","0.15","0.28","0.21","0.2","0.2"
"roic","","-0.09","-0.37","0.24","0.27","0.31","0.28","0.25","0.26","0.28","0.16","0.07000000000000001","0.14","0.11","0.1","0.1"
